player_id,Name,Sex,Team,NOC,Year,Season,City,Sport,Event,Medal
93962,John Hencken,M,United States,USA,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
94012,Thomas Henderson,M,United States,USA,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Silver
94673,Aaron Herman,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,No medal
94903,Manuel Hernandez,M,United States,USA,1972,Summer,Munich,Football,Football Men's Football,No medal
95479,Charles Iii,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,No medal
95997,Thomas Hill,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's 110 metres Hurdles,Bronze
96091,Leonard Hilton,M,United States,USA,1972,Summer,Munich,Athletics,"Athletics Men's 5,000 metres",No medal
96722,William Hobbs,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Silver
96724,Franklin Iv,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Silver
97028,Paul Hoffman,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Silver
97405,Patrick Jr.,M,United States,USA,1972,Summer,Munich,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal
97417,Louise (-nichols),F,United States,USA,1972,Summer,Munich,Canoeing,"Canoeing Women's Kayak Singles, Slalom",No medal
97544,John Holland,M,United States,USA,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Singles, Slalom",No medal
97834,Wayne Holmes,M,United States,USA,1972,Summer,Munich,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",No medal
97939,Alan Holt,M,United States,USA,1972,Summer,Munich,Sailing,Sailing Mixed Two Person Keelboat,No medal
98870,Charles Horter,M,United States,USA,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,Bronze
99254,Lawrence Hough,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxless Pairs,No medal
99401,John Howard,M,United States,USA,1972,Summer,Munich,Cycling,"Cycling Men's Road Race, Individual",No medal
99402,John Howard,M,United States,USA,1972,Summer,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
100548,Steven Hug,M,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Men's Individual All-Around,No medal
100549,Steven Hug,M,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Men's Team All-Around,No medal
100550,Steven Hug,M,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Men's Floor Exercise,No medal
100551,Steven Hug,M,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horse Vault,No medal
100552,Steven Hug,M,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Men's Parallel Bars,No medal
100553,Steven Hug,M,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
100554,Steven Hug,M,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Men's Rings,No medal
100555,Steven Hug,M,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
104509,Michael Ivanow,M,United States,USA,1972,Summer,Munich,Football,Football Men's Football,No medal
104560,Mitchell Ivey,M,United States,USA,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Backstroke,No medal
104561,Mitchell Ivey,M,United States,USA,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Backstroke,Bronze
104562,Mitchell Ivey,M,United States,USA,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
107440,William Jenner,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's Decathlon,No medal
108802,Brian Job,M,United States,USA,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Breaststroke,No medal
109553,John Johnson,M,United States,USA,1972,Summer,Munich,Shooting,Shooting Mixed Skeet,No medal
109560,Jan Johnson,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's Pole Vault,Bronze
109629,Marvin Johnson,M,United States,USA,1972,Summer,Munich,Boxing,Boxing Men's Middleweight,Bronze
110022,Robert Jones,M,United States,USA,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Silver
110073,Dwight Jones,M,United States,USA,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Silver
110155,Luther Iii,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,No medal
110204,Reginald Muhammad-),M,United States,USA,1972,Summer,Munich,Boxing,Boxing Men's Light-Middleweight,No medal
110255,Marcia Smoke,F,United States,USA,1972,Summer,Munich,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",No medal
110760,Ronald Jourdan,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's High Jump,No medal
110848,Kevin Joyce,M,United States,USA,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Silver
113548,Michael Karchut,M,United States,USA,1972,Summer,Munich,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
115643,Stephen Kelly,M,United States,USA,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
115737,Jennifer Kempf,F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Freestyle,No medal
115738,Jennifer Kempf,F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
119474,Harriet King,F,United States,USA,1972,Summer,Munich,Fencing,"Fencing Women's Foil, Individual",No medal
119475,Harriet King,F,United States,USA,1972,Summer,Munich,Fencing,"Fencing Women's Foil, Team",No medal
119510,Maxine (-hogue),F,United States,USA,1972,Summer,Munich,Diving,Diving Women's Springboard,Gold
119511,Maxine (-hogue),F,United States,USA,1972,Summer,Munich,Diving,Diving Women's Platform,No medal
119625,John Kinsella,M,United States,USA,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
121349,Goetz Klopfer,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's 20 kilometres Walk,No medal
121666,Russell Knipp,M,United States,USA,1972,Summer,Munich,Weightlifting,Weightlifting Men's Middleweight,No medal
122458,Wendy Koenig-knudson,F,United States,USA,1972,Summer,Munich,Athletics,Athletics Women's 800 metres,No medal
126303,Francea -goodridge),F,United States,USA,1972,Summer,Munich,Athletics,"Athletics Women's 1,500 metres",No medal
129614,Kathryn Kusner,F,United States,USA,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal
129615,Kathryn Kusner,F,United States,USA,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
132650,Francis (-lutz-),F,United States,USA,1972,Summer,Munich,Athletics,"Athletics Women's 1,500 metres",No medal
139427,Craig Lincoln,M,United States,USA,1972,Summer,Munich,Diving,Diving Men's Springboard,Bronze
139890,Eric Lindroth,M,United States,USA,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,Bronze
140909,John Livingston,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Silver
140913,Michael Livingston,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Silver
143062,Frederick Lowe,M,United States,USA,1972,Summer,Munich,Weightlifting,Weightlifting Men's Middleweight,No medal
143811,Frederick Luke,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's Javelin Throw,No medal
144779,Richard Lyon,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxless Pairs,No medal
145227,Stewart Macdonald,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,No medal
147226,Paul Jr.,M,United States,USA,1972,Summer,Munich,Fencing,"Fencing Men's epee, Team",No medal
148453,Peter Manley,M,United States,USA,1972,Summer,Munich,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
148464,Ralph Mann,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's 400 metres Hurdles,Silver
148545,Madeline (-mims),F,United States,USA,1972,Summer,Munich,Athletics,Athletics Women's 800 metres,No medal
148546,Madeline (-mims),F,United States,USA,1972,Summer,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
149505,Michael Margulis,M,United States,USA,1972,Summer,Munich,Football,Football Men's Football,No medal
150297,Barbara Marshall,F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Freestyle,No medal
150298,Barbara Marshall,F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
150321,John Marshall,M,United States,USA,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,Bronze
151649,George Masin,M,United States,USA,1972,Summer,Munich,Fencing,"Fencing Men's epee, Individual",No medal
151650,George Masin,M,United States,USA,1972,Summer,Munich,Fencing,"Fencing Men's epee, Team",No medal
151975,Edith Master,F,United States,USA,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal
151976,Edith Master,F,United States,USA,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Dressage, Team",No medal
152801,Rudolph Matthews,M,United States,USA,1972,Summer,Munich,Handball,Handball Men's Handball,No medal
152814,Vincent Matthews,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's 400 metres,Gold
153871,Thomas Mcbreen,M,United States,USA,1972,Summer,Munich,Swimming,Swimming Men's 400 metres Freestyle,Bronze
153872,Thomas Mcbreen,M,United States,USA,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
154067,Dennis Mccomak,M,United States,USA,1972,Summer,Munich,Archery,Archery Men's Individual,No medal
154391,James Mcewan,M,United States,USA,1972,Summer,Munich,Canoeing,"Canoeing Men's Canadian Singles, Slalom",Bronze
154715,Alexander Mckee,M,United States,USA,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Backstroke,No medal
154716,Alexander Mckee,M,United States,USA,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Individual Medley,Silver
154717,Alexander Mckee,M,United States,USA,1972,Summer,Munich,Swimming,Swimming Men's 400 metres Individual Medley,Silver
154892,Thomas Mckibbon,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Double Sculls,No medal
155120,William Mcmillan,M,United States,USA,1972,Summer,Munich,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal
155138,Charles Mcmillen,M,United States,USA,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Silver
155158,James Mcnally,M,United States,USA,1972,Summer,Munich,Shooting,"Shooting Mixed Rapid-Fire Pistol, 25 metres",No medal
156101,James Melcher,M,United States,USA,1972,Summer,Munich,Fencing,"Fencing Men's epee, Individual",No medal
156102,James Melcher,M,United States,USA,1972,Summer,Munich,Fencing,"Fencing Men's epee, Team",No medal
156156,Harry Jr.,M,United States,USA,1972,Summer,Munich,Sailing,Sailing Mixed Three Person Keelboat,Gold
156183,Judith Melick,F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Breaststroke,No medal
156184,Judith Melick,F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
157457,Sheppard Messing,M,United States,USA,1972,Summer,Munich,Football,Football Men's Football,No medal
157600,Linda (-mulvihill),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Individual All-Around,No medal
157601,Linda (-mulvihill),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,No medal
157602,Linda (-mulvihill),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,No medal
157603,Linda (-mulvihill),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,No medal
157604,Linda (-mulvihill),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,No medal
157605,Linda (-mulvihill),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,No medal
158256,Timothy Mickelson,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Silver
158894,Rodney Jr.,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's 110 metres Hurdles,Gold
159128,William Miller,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,No medal
160212,Barbara Mitchell,F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Breaststroke,No medal
160291,Robert Ii,M,United States,USA,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",No medal
161049,Karen (-humphreys),F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Backstroke,No medal
161050,Karen (-humphreys),F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Butterfly,Gold
161053,Edmund Jr.,M,United States,USA,1972,Summer,Munich,Shooting,"Shooting Mixed Running Target, 50 metres",No medal
162425,Mary Montgomery,F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 400 metres Individual Medley,No medal
162611,Joan -gnat),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Individual All-Around,No medal
162612,Joan -gnat),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,No medal
162613,Joan -gnat),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,No medal
162614,Joan -gnat),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,No medal
162615,Joan -gnat),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,No medal
162616,Joan -gnat),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,No medal
162635,Kenneth Moore,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's Marathon,No medal
162814,Alfonso Morales,M,United States,USA,1972,Summer,Munich,Fencing,"Fencing Men's Sabre, Individual",No medal
162815,Alfonso Morales,M,United States,USA,1972,Summer,Munich,Fencing,"Fencing Men's Sabre, Team",No medal
163778,James Iii,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,No medal
163945,Angus Morrison,M,United States,USA,1972,Summer,Munich,Canoeing,"Canoeing Men's Canadian Singles, Slalom",No medal
165125,Roland Muhlen,M,United States,USA,1972,Summer,Munich,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",No medal
165306,David Mulica,M,United States,USA,1972,Summer,Munich,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
166318,John Murphy,M,United States,USA,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Freestyle,No medal
166319,John Murphy,M,United States,USA,1972,Summer,Munich,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
166320,John Murphy,M,United States,USA,1972,Summer,Munich,Swimming,Swimming Men's 100 metres Backstroke,Bronze
166449,Linda Murray-dragan,F,United States,USA,1972,Summer,Munich,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
166901,Linda Myers,F,United States,USA,1972,Summer,Munich,Archery,Archery Women's Individual,No medal
169339,Sandra (-bell),F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Freestyle,Gold
169340,Sandra (-bell),F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
169341,Sandra (-bell),F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
169357,Gary Neist,M,United States,USA,1972,Summer,Munich,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal
169473,Lawrence Nelson,M,United States,USA,1972,Summer,Munich,Judo,Judo Men's Heavyweight,No medal
169897,Stephen Netburn,M,United States,USA,1972,Summer,Munich,Fencing,"Fencing Men's epee, Individual",No medal
169898,Stephen Netburn,M,United States,USA,1972,Summer,Munich,Fencing,"Fencing Men's epee, Team",No medal
169929,Mildrette -graves),F,United States,USA,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,No medal
172789,John Nonna,M,United States,USA,1972,Summer,Munich,Fencing,"Fencing Men's Foil, Individual",No medal
172790,John Nonna,M,United States,USA,1972,Summer,Munich,Fencing,"Fencing Men's Foil, Team",No medal
173113,Douglas Northway,M,United States,USA,1972,Summer,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
175017,James Ochowicz,M,United States,USA,1972,Summer,Munich,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
175050,Ann (-russell),F,United States,USA,1972,Summer,Munich,Fencing,"Fencing Women's Foil, Individual",No medal
175051,Ann (-russell),F,United States,USA,1972,Summer,Munich,Fencing,"Fencing Women's Foil, Team",No medal
175854,Kenneth Okada,M,United States,USA,1972,Summer,Munich,Judo,Judo Men's Lightweight,No medal
176264,Brian Oldfield,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's Shot Put,No medal
177223,Leahseneth O'neal,F,United States,USA,1972,Summer,Munich,Athletics,Athletics Women's 100 metres Hurdles,No medal
177801,Alexander Orban,M,United States,USA,1972,Summer,Munich,Fencing,"Fencing Men's Sabre, Individual",No medal
177802,Alexander Orban,M,United States,USA,1972,Summer,Munich,Fencing,"Fencing Men's Sabre, Team",No medal
182356,John Parker,M,United States,USA,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,Bronze
183073,Kenneth Patera,M,United States,USA,1972,Summer,Munich,Weightlifting,Weightlifting Men's Super-Heavyweight,No medal
186825,Benjamin Peterson,M,United States,USA,1972,Summer,Munich,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Gold
186846,John Peterson,M,United States,USA,1972,Summer,Munich,Wrestling,"Wrestling Men's Middleweight, Freestyle",Silver
187665,Kimberley (-mcdonald),F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
188516,Roxanne (-mancha),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Individual All-Around,No medal
188517,Roxanne (-mancha),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,No medal
188518,Roxanne (-mancha),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,No medal
188519,Roxanne (-mancha),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,No medal
188520,Roxanne (-mancha),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,No medal
188521,Roxanne (-mancha),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,No medal
190176,John Plumb,M,United States,USA,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
190177,John Plumb,M,United States,USA,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
190587,James Poindexter,M,United States,USA,1972,Summer,Munich,Shooting,Shooting Mixed Trap,No medal
192181,Cynthia (-lasser),F,United States,USA,1972,Summer,Munich,Diving,Diving Women's Springboard,No medal
192182,Cynthia (-lasser),F,United States,USA,1972,Summer,Munich,Diving,Diving Women's Platform,No medal
192439,John Powell,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's Discus Throw,No medal
192845,Steven Prefontaine,M,United States,USA,1972,Summer,Munich,Athletics,"Athletics Men's 5,000 metres",No medal
194418,Nancy Purvis,F,United States,USA,1972,Summer,Munich,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
196270,Mamie Rallins,F,United States,USA,1972,Summer,Munich,Athletics,Athletics Women's 100 metres Hurdles,No medal
197423,William Ratleff,M,United States,USA,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Silver
197727,Peter Raymond,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,Silver
199017,Mattiline Render,F,United States,USA,1972,Summer,Munich,Athletics,Athletics Women's 100 metres,No medal
199018,Mattiline Render,F,United States,USA,1972,Summer,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,No medal
200072,Charles Richards,M,United States,USA,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
200073,Charles Richards,M,United States,USA,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,No medal
200685,Cathleen -mccoy),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Individual All-Around,No medal
200686,Cathleen -mccoy),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Team All-Around,No medal
200687,Cathleen -mccoy),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Floor Exercise,No medal
200688,Cathleen -mccoy),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Horse Vault,No medal
200689,Cathleen -mccoy),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Uneven Bars,No medal
200690,Cathleen -mccoy),F,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Women's Balance Beam,No medal
201418,Sandor Rivnyak,M,United States,USA,1972,Summer,Munich,Handball,Handball Men's Handball,No medal
201926,Clarence Jr.,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's Long Jump,Bronze
201985,Jay Robinson,M,United States,USA,1972,Summer,Munich,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
202012,Reynaud Robinson,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's 100 metres,No medal
202065,Archibald Roboostoff,M,United States,USA,1972,Summer,Munich,Football,Football Men's Football,No medal
203019,Jamess Rogers,M,United States,USA,1972,Summer,Munich,Handball,Handball Men's Handball,No medal
203091,Philip Rogosheske,M,United States,USA,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
204410,Anthony Rosetti,M,United States,USA,1972,Summer,Munich,Shooting,Shooting Mixed Skeet,No medal
204885,Keena -zorovich),F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Freestyle,Bronze
204886,Keena -zorovich),F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 400 metres Freestyle,No medal
204887,Keena -zorovich),F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 800 metres Freestyle,Gold
205787,Chadwick Rudolph,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,No medal
206434,Raymond Russell,M,United States,USA,1972,Summer,Munich,Boxing,Boxing Men's Light-Heavyweight,No medal
206568,Charles Ruthford,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,No medal
206942,Richard Rydze,M,United States,USA,1972,Summer,Munich,Diving,Diving Men's Platform,Silver
207076,James Ryun,M,United States,USA,1972,Summer,Munich,Athletics,"Athletics Men's 1,500 metres",No medal
208212,Makoto Sakamoto,M,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Men's Individual All-Around,No medal
208213,Makoto Sakamoto,M,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Men's Team All-Around,No medal
208214,Makoto Sakamoto,M,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Men's Floor Exercise,No medal
208215,Makoto Sakamoto,M,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horse Vault,No medal
208216,Makoto Sakamoto,M,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Men's Parallel Bars,No medal
208217,Makoto Sakamoto,M,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Men's Horizontal Bar,No medal
208218,Makoto Sakamoto,M,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Men's Rings,No medal
208219,Makoto Sakamoto,M,United States,USA,1972,Summer,Munich,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
208517,Hugo Salcedo,M,United States,USA,1972,Summer,Munich,Football,Football Men's Football,No medal
209757,Richard Sanders,M,United States,USA,1972,Summer,Munich,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver
211458,Stephen Savage,M,United States,USA,1972,Summer,Munich,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
211806,David Sawyer,M,United States,USA,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,No medal
212574,Hendrik Schenk,M,United States,USA,1972,Summer,Munich,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal
213024,Richard Jr.,M,United States,USA,1972,Summer,Munich,Handball,Handball Men's Handball,No medal
213237,William Schmidt,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's Javelin Throw,Bronze
213297,Kathryn Schmidt,F,United States,USA,1972,Summer,Munich,Athletics,Athletics Women's Javelin Throw,Bronze
213652,Robert Schneider,M,United States,USA,1972,Summer,Munich,Cycling,"Cycling Men's Road Race, Individual",No medal
213793,Dana Schoenfield,F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Breaststroke,Silver
214019,Albert Schoterman,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's Hammer Throw,No medal
215274,Robert Seagren,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's Pole Vault,Silver
215282,Ray Seales,M,United States,USA,1972,Summer,Munich,Boxing,Boxing Men's Light-Welterweight,Gold
215537,Michael Seerey,M,United States,USA,1972,Summer,Munich,Football,Football Men's Football,No medal
215751,Maren Seidler,F,United States,USA,1972,Summer,Munich,Athletics,Athletics Women's Shot Put,No medal
216048,Louis Self,M,United States,USA,1972,Summer,Munich,Boxing,Boxing Men's Featherweight,No medal
216853,Kevin Serrapede,M,United States,USA,1972,Summer,Munich,Handball,Handball Men's Handball,No medal
217089,James Seymour,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's 400 metres Hurdles,No medal
217501,Neal Shapiro,M,United States,USA,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Jumping, Individual",Bronze
217502,Neal Shapiro,M,United States,USA,1972,Summer,Munich,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
217924,Gary Sheerer,M,United States,USA,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,Bronze
218985,Frank Shorter,M,United States,USA,1972,Summer,Munich,Athletics,"Athletics Men's 10,000 metres",No medal
218986,Frank Shorter,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's Marathon,Gold
219022,Dana (-butler),F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 100 metres Butterfly,No medal
219023,Dana (-butler),F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
220124,L. Silvester,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's Discus Throw,Silver
220450,Ann Simmons,F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 800 metres Freestyle,No medal
220469,Tyrone Simmons,M,United States,USA,1972,Summer,Munich,Fencing,"Fencing Men's Foil, Team",No medal
222070,Ronald Skarin,M,United States,USA,1972,Summer,Munich,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
222541,Lynn (-nelson),F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
222542,Lynn (-nelson),F,United States,USA,1972,Summer,Munich,Swimming,Swimming Women's 200 metres Backstroke,No medal
222776,James Slatton,M,United States,USA,1972,Summer,Munich,Water Polo,Water Polo Men's Water Polo,Bronze
223444,Charles Smith,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's 200 metres,No medal
223463,Oscar Smith,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's Triple Jump,No medal
223614,John Smith,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's 400 metres,No medal
223796,Stephen Smith,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's Pole Vault,No medal
225294,Milton Sonsky,M,United States,USA,1972,Summer,Munich,Athletics,Athletics Men's Javelin Throw,No medal
226177,Robert Sparks,M,United States,USA,1972,Summer,Munich,Handball,Handball Men's Handball,No medal
